id,digit
7646,8
7647,1
7648,2
7649,1
7650,2
7651,8
7652,8
7653,8
7654,4
7655,3
7656,8
7657,0
7658,9
7659,6
7660,8
7661,0
7662,0
7663,1
7664,0
7665,8
7666,0
7667,1
7668,8
7669,0
7670,2
7671,7
7672,1
7673,8
7674,9
7675,8
7676,1
7677,6
7678,5
7679,0
7680,5
7681,1
7682,5
7683,0
7684,3
7685,9
7686,2
7687,5
7688,1
7689,1
7690,2
7691,5
7692,8
7693,2
7694,8
7695,8
7696,8
7697,6
7698,8
7699,8
7700,9
7701,7
7702,8
7703,8
7704,0
7705,8
7706,7
7707,7
7708,8
7709,8
7710,7
7711,0
7712,8
7713,3
7714,8
7715,7
7716,1
7717,8
7718,2
7719,2
7720,3
7721,5
7722,1
7723,3
7724,1
7725,8
7726,5
7727,6
7728,6
7729,1
7730,0
7731,5
7732,7
7733,8
7734,1
7735,2
7736,8
7737,7
7738,6
7739,4
7740,6
7741,3
7742,1
7743,3
7744,0
7745,5
7746,2
7747,8
7748,8
7749,8
7750,1
7751,9
7752,1
7753,5
7754,1
7755,3
7756,2
7757,2
7758,2
7759,2
7760,8
7761,9
7762,8
7763,1
7764,1
7765,8
7766,6
7767,8
7768,1
7769,8
7770,9
7771,3
7772,0
7773,9
7774,8
7775,5
7776,8
7777,6
7778,6
7779,8
7780,2
7781,8
7782,8
7783,6
7784,0
7785,8
7786,8
7787,6
7788,8
7789,2
7790,8
7791,8
7792,8
7793,8
7794,7
7795,8
7796,8
7797,8
7798,7
7799,7
7800,4
7801,8
7802,5
7803,6
7804,4
7805,8
7806,4
7807,9
7808,8
7809,1
7810,8
7811,8
7812,8
7813,8
7814,0
7815,8
7816,9
7817,8
7818,8
7819,8
7820,6
7821,4
7822,8
7823,2
7824,1
7825,8
7826,1
7827,1
7828,9
7829,9
7830,2
7831,8
7832,8
7833,8
7834,8
7835,8
7836,0
7837,0
7838,8
7839,1
7840,6
7841,1
7842,8
7843,7
7844,5
7845,2
7846,9
7847,0
7848,8
7849,7
7850,4
7851,2
7852,8
7853,6
7854,1
7855,3
7856,8
7857,8
7858,8
7859,6
7860,8
7861,0
7862,8
7863,7
7864,1
7865,1
7866,9
7867,8
7868,5
7869,4
7870,6
7871,8
7872,7
7873,8
7874,9
7875,8
7876,6
7877,3
7878,9
7879,7
7880,1
7881,2
7882,1
7883,5
7884,5
7885,2
7886,1
7887,8
7888,1
7889,6
7890,6
7891,8
7892,6
7893,0
7894,2
7895,8
7896,8
7897,8
7898,3
7899,8
7900,6
7901,5
7902,2
7903,1
7904,8
7905,1
7906,2
7907,3
7908,8
7909,1
7910,0
7911,2
7912,0
7913,8
7914,6
7915,4
7916,1
7917,1
7918,2
7919,4
7920,8
7921,5
7922,8
7923,0
7924,0
7925,4
7926,8
7927,9
7928,8
7929,6
7930,3
7931,5
7932,8
7933,8
7934,3
7935,2
7936,8
7937,4
7938,8
7939,8
7940,8
7941,3
7942,8
7943,3
7944,1
7945,8
7946,1
7947,9
7948,1
7949,5
7950,3
7951,4
7952,9
7953,8
7954,2
7955,8
7956,8
7957,5
7958,9
7959,0
7960,1
7961,6
7962,6
7963,1
7964,6
7965,0
7966,9
7967,8
7968,2
7969,0
7970,2
7971,8
7972,9
7973,7
7974,9
7975,1
7976,8
7977,3
7978,9
7979,8
7980,8
7981,2
7982,8
7983,1
7984,8
7985,0
7986,1
7987,8
7988,7
7989,8
7990,1
7991,8
7992,2
7993,9
7994,5
7995,1
7996,9
7997,5
7998,8
7999,8
8000,3
8001,4
8002,9
8003,8
8004,8
8005,6
8006,8
8007,9
8008,6
8009,5
8010,1
8011,4
8012,3
8013,8
8014,8
8015,0
8016,8
8017,1
8018,1
8019,7
8020,9
8021,1
8022,1
8023,8
8024,1
8025,1
8026,9
8027,1
8028,5
8029,7
8030,5
8031,8
8032,8
8033,8
8034,2
8035,3
8036,8
8037,5
8038,8
8039,1
8040,1
8041,2
8042,5
8043,9
8044,1
8045,2
8046,9
8047,8
8048,8
8049,8
8050,6
8051,0
8052,8
8053,6
8054,2
8055,4
8056,8
8057,3
8058,0
8059,5
8060,2
8061,7
8062,2
8063,6
8064,7
8065,6
8066,8
8067,0
8068,9
8069,8
8070,2
8071,2
8072,7
8073,8
8074,2
8075,2
8076,7
8077,8
8078,9
8079,0
8080,3
8081,4
8082,0
8083,0
8084,1
8085,8
8086,8
8087,1
8088,1
8089,0
8090,8
8091,7
8092,4
8093,9
8094,5
8095,7
8096,9
8097,9
8098,8
8099,7
8100,0
8101,9
8102,6
8103,2
8104,1
8105,7
8106,9
8107,7
8108,4
8109,8
8110,8
8111,0
8112,8
8113,6
8114,8
8115,2
8116,6
8117,3
8118,6
8119,8
8120,1
8121,8
8122,8
8123,0
8124,8
8125,1
8126,8
8127,7
8128,5
8129,3
8130,2
8131,5
8132,7
8133,6
8134,2
8135,1
8136,3
8137,3
8138,8
8139,8
8140,4
8141,0
8142,1
8143,2
8144,5
8145,6
8146,6
8147,1
8148,6
8149,0
8150,8
8151,0
8152,8
8153,8
8154,9
8155,4
8156,1
8157,2
8158,7
8159,6
8160,3
8161,6
8162,0
8163,7
8164,9
8165,1
8166,4
8167,6
8168,4
8169,2
8170,8
8171,8
8172,3
8173,7
8174,7
8175,2
8176,2
8177,4
8178,9
8179,8
8180,4
8181,6
8182,3
8183,4
8184,8
8185,8
8186,6
8187,8
8188,9
8189,1
8190,1
8191,8
8192,6
8193,8
8194,6
8195,3
8196,2
8197,5
8198,8
8199,3
8200,0
8201,3
8202,8
8203,8
8204,4
8205,0
8206,3
8207,9
8208,6
8209,5
8210,8
8211,8
8212,8
8213,0
8214,9
8215,2
8216,8
8217,5
8218,8
8219,8
8220,0
8221,4
8222,8
8223,8
8224,8
8225,9
8226,1
8227,2
8228,1
8229,8
8230,2
8231,9
8232,8
8233,8
8234,8
8235,5
8236,6
8237,5
8238,1
8239,8
8240,3
8241,2
8242,5
8243,5
8244,2
8245,5
8246,8
8247,8
8248,6
8249,4
8250,8
8251,5
8252,6
8253,7
8254,6
8255,3
8256,3
8257,5
8258,9
8259,2
8260,2
8261,1
8262,1
8263,1
8264,6
8265,9
8266,1
8267,8
8268,9
8269,5
8270,9
8271,2
8272,1
8273,8
8274,4
8275,8
8276,5
8277,5
8278,1
8279,2
8280,1
8281,2
8282,3
8283,8
8284,9
8285,6
8286,3
8287,8
8288,1
8289,6
8290,2
8291,9
8292,8
8293,0
8294,4
8295,6
8296,2
8297,1
8298,8
8299,5
8300,8
8301,9
8302,2
8303,7
8304,1
8305,8
8306,8
8307,8
8308,8
8309,4
8310,2
8311,7
8312,7
8313,5
8314,2
8315,1
8316,2
8317,1
8318,8
8319,8
8320,1
8321,9
8322,6
8323,4
8324,0
8325,1
8326,9
8327,6
8328,1
8329,1
8330,7
8331,0
8332,7
8333,1
8334,4
8335,2
8336,9
8337,8
8338,4
8339,3
8340,0
8341,5
8342,1
8343,3
8344,8
8345,5
8346,1
8347,1
8348,8
8349,6
8350,8
8351,3
8352,8
8353,1
8354,1
8355,0
8356,6
8357,4
8358,8
8359,0
8360,0
8361,8
8362,9
8363,9
8364,3
8365,3
8366,1
8367,8
8368,6
8369,1
8370,8
8371,8
8372,8
8373,1
8374,8
8375,0
8376,6
8377,7
8378,7
8379,1
8380,2
8381,3
8382,8
8383,9
8384,2
8385,5
8386,8
8387,8
8388,8
8389,8
8390,8
8391,8
8392,1
8393,1
8394,8
8395,4
8396,8
8397,8
8398,0
8399,6
8400,7
8401,8
8402,1
8403,8
8404,6
8405,3
8406,8
8407,6
8408,4
8409,4
8410,6
8411,8
8412,3
8413,4
8414,8
8415,2
8416,1
8417,6
8418,1
8419,8
8420,4
8421,2
8422,7
8423,4
8424,8
8425,8
8426,4
8427,8
8428,1
8429,1
8430,3
8431,8
8432,0
8433,5
8434,3
8435,7
8436,7
8437,6
8438,1
8439,5
8440,9
8441,7
8442,6
8443,8
8444,1
8445,6
8446,0
8447,3
8448,8
8449,8
8450,0
8451,6
8452,7
8453,1
8454,9
8455,0
8456,3
8457,9
8458,5
8459,8
8460,9
8461,4
8462,0
8463,4
8464,9
8465,4
8466,8
8467,3
8468,8
8469,3
8470,7
8471,1
8472,9
8473,6
8474,8
8475,8
8476,8
8477,1
8478,9
8479,5
8480,5
8481,9
8482,1
8483,8
8484,1
8485,2
8486,6
8487,5
8488,3
8489,1
8490,1
8491,7
8492,1
8493,6
8494,9
8495,1
8496,3
8497,8
8498,4
8499,6
8500,2
8501,5
8502,9
8503,2
8504,8
8505,3
8506,1
8507,1
8508,8
8509,3
8510,0
8511,2
8512,9
8513,9
8514,9
8515,9
8516,5
8517,6
8518,1
8519,2
8520,9
8521,1
8522,9
8523,0
8524,1
8525,8
8526,8
8527,2
8528,9
8529,8
8530,9
8531,8
8532,9
8533,2
8534,0
8535,2
8536,8
8537,1
8538,2
8539,3
8540,0
8541,1
8542,8
8543,3
8544,8
8545,0
8546,7
8547,7
8548,4
8549,8
8550,1
8551,5
8552,2
8553,2
8554,8
8555,1
8556,5
8557,1
8558,4
8559,6
8560,9
8561,6
8562,7
8563,6
8564,2
8565,1
8566,7
8567,6
8568,8
8569,7
8570,8
8571,9
8572,1
8573,1
8574,8
8575,3
8576,2
8577,2
8578,6
8579,6
8580,7
8581,8
8582,5
8583,6
8584,6
8585,8
8586,4
8587,2
8588,1
8589,2
8590,9
8591,5
8592,8
8593,4
8594,2
8595,5
8596,8
8597,3
8598,3
8599,1
8600,9
8601,9
8602,1
8603,8
8604,4
8605,6
8606,1
8607,3
8608,0
8609,8
8610,6
8611,9
8612,4
8613,7
8614,6
8615,2
8616,4
8617,1
8618,4
8619,1
8620,1
8621,1
8622,1
8623,4
8624,7
8625,3
8626,2
8627,1
8628,5
8629,4
8630,2
8631,0
8632,0
8633,3
8634,6
8635,4
8636,2
8637,0
8638,2
8639,8
8640,2
8641,2
8642,1
8643,8
8644,8
8645,9
8646,0
8647,9
8648,8
8649,0
8650,5
8651,9
8652,3
8653,2
8654,8
8655,5
8656,7
8657,9
8658,8
8659,1
8660,2
8661,7
8662,8
8663,8
8664,8
8665,9
8666,6
8667,7
8668,8
8669,3
8670,1
8671,2
8672,8
8673,8
8674,6
8675,8
8676,1
8677,2
8678,1
8679,8
8680,8
8681,6
8682,6
8683,1
8684,4
8685,8
8686,8
8687,0
8688,2
8689,8
8690,6
8691,8
8692,7
8693,0
8694,1
8695,2
8696,8
8697,8
8698,1
8699,1
8700,2
8701,1
8702,8
8703,6
8704,8
8705,5
8706,8
8707,6
8708,3
8709,5
8710,1
8711,0
8712,3
8713,1
8714,3
8715,1
8716,3
8717,0
8718,6
8719,5
8720,8
8721,5
8722,8
8723,5
8724,3
8725,8
8726,8
8727,6
8728,1
8729,8
8730,8
8731,7
8732,7
8733,2
8734,6
8735,2
8736,4
8737,9
8738,7
8739,9
8740,6
8741,2
8742,7
8743,0
8744,9
8745,9
8746,3
8747,6
8748,8
8749,1
8750,8
8751,7
8752,8
8753,6
8754,2
8755,8
8756,2
8757,1
8758,5
8759,3
8760,1
8761,8
8762,8
8763,4
8764,5
8765,1
8766,5
8767,8
8768,9
8769,4
8770,5
8771,8
8772,5
8773,6
8774,9
8775,1
8776,6
8777,3
8778,8
8779,8
8780,3
8781,5
8782,0
8783,2
8784,0
8785,0
8786,8
8787,6
8788,4
8789,8
8790,8
8791,5
8792,3
8793,8
8794,1
8795,0
8796,6
8797,8
8798,5
8799,8
8800,4
8801,3
8802,9
8803,8
8804,5
8805,8
8806,2
8807,8
8808,6
8809,5
8810,6
8811,6
8812,1
8813,8
8814,8
8815,1
8816,5
8817,4
8818,8
8819,7
8820,0
8821,7
8822,0
8823,6
8824,1
8825,0
8826,6
8827,1
8828,1
8829,6
8830,3
8831,5
8832,3
8833,6
8834,8
8835,1
8836,9
8837,8
8838,1
8839,1
8840,6
8841,8
8842,6
8843,4
8844,1
8845,6
8846,7
8847,7
8848,8
8849,8
8850,8
8851,2
8852,8
8853,3
8854,8
8855,9
8856,8
8857,6
8858,9
8859,9
8860,7
8861,2
8862,6
8863,8
8864,1
8865,0
8866,7
8867,9
8868,8
8869,1
8870,9
8871,3
8872,0
8873,8
8874,1
8875,6
8876,5
8877,7
8878,1
8879,8
8880,1
8881,8
8882,8
8883,9
8884,6
8885,7
8886,4
8887,9
8888,4
8889,0
8890,8
8891,4
8892,1
8893,6
8894,9
8895,6
8896,6
8897,0
8898,8
8899,0
8900,2
8901,6
8902,8
8903,8
8904,8
8905,6
8906,4
8907,8
8908,3
8909,1
8910,8
8911,1
8912,6
8913,0
8914,1
8915,6
8916,1
8917,1
8918,3
8919,6
8920,8
8921,0
8922,6
8923,1
8924,1
8925,7
8926,8
8927,6
8928,9
8929,8
8930,3
8931,1
8932,1
8933,8
8934,6
8935,1
8936,0
8937,0
8938,0
8939,4
8940,3
8941,7
8942,3
8943,6
8944,6
8945,0
8946,1
8947,8
8948,3
8949,2
8950,6
8951,9
8952,8
8953,0
8954,1
8955,8
8956,1
8957,8
8958,7
8959,3
8960,1
8961,4
8962,1
8963,1
8964,1
8965,6
8966,8
8967,1
8968,8
8969,9
8970,3
8971,6
8972,0
8973,0
8974,6
8975,4
8976,6
8977,2
8978,8
8979,3
8980,7
8981,8
8982,8
8983,8
8984,1
8985,5
8986,4
8987,8
8988,2
8989,1
8990,1
8991,7
8992,8
8993,4
8994,8
8995,3
8996,8
8997,7
8998,1
8999,5
9000,8
9001,8
9002,7
9003,8
9004,3
9005,1
9006,2
9007,8
9008,5
9009,9
9010,8
9011,6
9012,8
9013,8
9014,2
9015,1
9016,7
9017,8
9018,0
9019,8
9020,5
9021,3
9022,4
9023,8
9024,1
9025,4
9026,7
9027,7
9028,8
9029,6
9030,2
9031,8
9032,4
9033,8
9034,8
9035,8
9036,0
9037,8
9038,7
9039,9
9040,5
9041,7
9042,7
9043,8
9044,3
9045,9
9046,8
9047,1
9048,8
9049,2
9050,9
9051,8
9052,2
9053,3
9054,8
9055,1
9056,2
9057,7
9058,9
9059,6
9060,4
9061,4
9062,4
9063,1
9064,8
9065,7
9066,1
9067,0
9068,8
9069,7
9070,1
9071,8
9072,6
9073,4
9074,6
9075,9
9076,3
9077,0
9078,6
9079,3
9080,0
9081,5
9082,7
9083,6
9084,6
9085,9
9086,8
9087,7
9088,8
9089,1
9090,8
9091,8
9092,1
9093,1
9094,3
9095,8
9096,1
9097,9
9098,8
9099,1
9100,7
9101,9
9102,3
9103,9
9104,9
9105,3
9106,8
9107,1
9108,1
9109,2
9110,4
9111,9
9112,3
9113,2
9114,8
9115,4
9116,8
9117,7
9118,7
9119,0
9120,2
9121,0
9122,3
9123,8
9124,3
9125,0
9126,8
9127,8
9128,5
9129,6
9130,2
9131,0
9132,0
9133,2
9134,8
9135,8
9136,9
9137,8
9138,4
9139,8
9140,1
9141,5
9142,1
9143,5
9144,0
9145,2
9146,7
9147,1
9148,6
9149,6
9150,4
9151,9
9152,9
9153,8
9154,6
9155,3
9156,8
9157,2
9158,0
9159,3
9160,8
9161,3
9162,8
9163,1
9164,6
9165,5
9166,1
9167,1
9168,8
9169,1
9170,7
9171,8
9172,8
9173,2
9174,7
9175,9
9176,6
9177,8
9178,8
9179,0
9180,0
9181,8
9182,1
9183,8
9184,7
9185,3
9186,1
9187,1
9188,3
9189,0
9190,7
9191,8
9192,9
9193,8
9194,4
9195,5
9196,1
9197,6
9198,8
9199,8
9200,8
9201,1
9202,8
9203,3
9204,9
9205,5
9206,8
9207,8
9208,8
9209,2
9210,4
9211,8
9212,2
9213,1
9214,8
9215,2
9216,4
9217,4
9218,0
9219,0
9220,8
9221,8
9222,6
9223,2
9224,7
9225,6
9226,8
9227,0
9228,3
9229,8
9230,7
9231,1
9232,5
9233,6
9234,0
9235,5
9236,2
9237,2
9238,8
9239,6
9240,2
9241,2
9242,3
9243,5
9244,3
9245,1
9246,8
9247,8
9248,0
9249,4
9250,5
9251,2
9252,0
9253,2
9254,8
9255,7
9256,3
9257,9
9258,7
9259,1
9260,5
9261,1
9262,2
9263,7
9264,8
9265,7
9266,2
9267,9
9268,6
9269,0
9270,7
9271,5
9272,6
9273,0
9274,1
9275,1
9276,4
9277,8
9278,8
9279,8
9280,5
9281,3
9282,1
9283,9
9284,8
9285,8
9286,5
9287,8
9288,9
9289,8
9290,1
9291,8
9292,1
9293,2
9294,9
9295,5
9296,0
9297,9
9298,4
9299,5
9300,7
9301,5
9302,1
9303,7
9304,8
9305,8
9306,9
9307,1
9308,8
9309,1
9310,1
9311,9
9312,7
9313,8
9314,1
9315,4
9316,0
9317,7
9318,8
9319,9
9320,9
9321,6
9322,5
9323,5
9324,1
9325,6
9326,1
9327,1
9328,4
9329,4
9330,3
9331,1
9332,4
9333,1
9334,6
9335,8
9336,9
9337,3
9338,8
9339,5
9340,8
9341,2
9342,2
9343,8
9344,0
9345,1
9346,4
9347,9
9348,8
9349,9
9350,1
9351,8
9352,8
9353,0
9354,4
9355,0
9356,1
9357,1
9358,9
9359,9
9360,8
9361,9
9362,3
9363,6
9364,8
9365,9
9366,5
9367,8
9368,0
9369,1
9370,8
9371,8
9372,9
9373,7
9374,6
9375,8
9376,1
9377,1
9378,8
9379,8
9380,0
9381,8
9382,7
9383,2
9384,3
9385,1
9386,9
9387,8
9388,6
9389,2
9390,7
9391,6
9392,8
9393,2
9394,7
9395,3
9396,6
9397,4
9398,8
9399,2
9400,1
9401,9
9402,8
9403,4
9404,7
9405,8
9406,5
9407,0
9408,1
9409,2
9410,2
9411,8
9412,8
9413,3
9414,8
9415,5
9416,8
9417,9
9418,6
9419,8
9420,8
9421,8
9422,4
9423,7
9424,4
9425,2
9426,6
9427,5
9428,2
9429,8
9430,6
9431,6
9432,8
9433,5
9434,6
9435,1
9436,4
9437,4
9438,8
9439,2
9440,8
9441,5
9442,0
9443,8
9444,1
9445,0
9446,2
9447,0
9448,8
9449,2
9450,0
9451,8
9452,8
9453,5
9454,9
9455,6
9456,2
9457,2
9458,3
9459,5
9460,7
9461,6
9462,6
9463,1
9464,4
9465,6
9466,1
9467,6
9468,2
9469,9
9470,8
9471,2
9472,9
9473,2
9474,8
9475,8
9476,0
9477,9
9478,2
9479,6
9480,4
9481,1
9482,5
9483,7
9484,9
9485,7
9486,5
9487,8
9488,6
9489,2
9490,4
9491,9
9492,5
9493,8
9494,1
9495,5
9496,3
9497,6
9498,5
9499,8
9500,8
9501,8
9502,6
9503,0
9504,2
9505,5
9506,7
9507,1
9508,0
9509,8
9510,5
9511,2
9512,4
9513,2
9514,1
9515,2
9516,8
9517,8
9518,6
9519,6
9520,6
9521,1
9522,6
9523,1
9524,1
9525,6
9526,6
9527,9
9528,8
9529,1
9530,8
9531,9
9532,8
9533,8
9534,8
9535,2
9536,5
9537,7
9538,5
9539,3
9540,8
9541,5
9542,1
9543,1
9544,5
9545,9
9546,8
9547,2
9548,1
9549,9
9550,8
9551,0
9552,2
9553,8
9554,8
9555,0
9556,3
9557,3
9558,4
9559,2
9560,2
9561,6
9562,1
9563,6
9564,3
9565,2
9566,8
9567,2
9568,1
9569,5
9570,0
9571,1
9572,1
9573,3
9574,6
9575,8
9576,2
9577,9
9578,5
9579,1
9580,8
9581,1
9582,2
9583,2
9584,8
9585,2
9586,8
9587,0
9588,9
9589,2
9590,8
9591,0
9592,2
9593,3
9594,8
9595,6
9596,3
9597,8
9598,1
9599,5
9600,8
9601,8
9602,2
9603,1
9604,3
9605,1
9606,2
9607,2
9608,3
9609,8
9610,8
9611,6
9612,5
9613,1
9614,0
9615,8
9616,2
9617,0
9618,8
9619,3
9620,6
9621,8
9622,1
9623,1
9624,2
9625,1
9626,9
9627,8
9628,0
9629,8
9630,1
9631,8
9632,6
9633,2
9634,9
9635,8
9636,4
9637,9
9638,7
9639,1
9640,9
9641,4
9642,4
9643,8
9644,6
9645,8
9646,8
9647,9
9648,5
9649,7
9650,0
9651,8
9652,6
9653,2
9654,8
9655,0
9656,6
9657,9
9658,8
9659,6
9660,6
9661,8
9662,6
9663,8
9664,8
9665,3
9666,1
9667,6
9668,5
9669,2
9670,2
9671,6
9672,8
9673,1
9674,8
9675,6
9676,3
9677,9
9678,4
9679,5
9680,1
9681,6
9682,0
9683,5
9684,8
9685,6
9686,3
9687,8
9688,9
9689,6
9690,8
9691,8
9692,8
9693,3
9694,5
9695,4
9696,8
9697,6
9698,8
9699,8
9700,1
9701,8
9702,1
9703,1
9704,3
9705,2
9706,1
9707,4
9708,9
9709,1
9710,3
9711,9
9712,8
9713,2
9714,9
9715,8
9716,4
9717,7
9718,1
9719,1
9720,8
9721,8
9722,8
9723,8
9724,6
9725,4
9726,8
9727,5
9728,8
9729,1
9730,9
9731,8
9732,9
9733,7
9734,5
9735,8
9736,4
9737,5
9738,8
9739,7
9740,6
9741,5
9742,8
9743,3
9744,8
9745,3
9746,8
9747,8
9748,0
9749,9
9750,2
9751,5
9752,3
9753,6
9754,4
9755,8
9756,7
9757,7
9758,8
9759,8
9760,9
9761,6
9762,1
9763,7
9764,9
9765,2
9766,1
9767,3
9768,3
9769,3
9770,9
9771,6
9772,2
9773,3
9774,3
9775,2
9776,7
9777,3
9778,8
9779,8
9780,8
9781,8
9782,6
9783,7
9784,5
9785,2
9786,8
9787,1
9788,8
9789,6
9790,5
9791,0
9792,6
9793,8
9794,0
9795,1
9796,9
9797,9
9798,8
9799,8
9800,1
9801,0
9802,2
9803,1
9804,8
9805,3
9806,2
9807,4
9808,8
9809,1
9810,5
9811,4
9812,7
9813,8
9814,8
9815,8
9816,7
9817,8
9818,8
9819,8
9820,4
9821,7
9822,8
9823,0
9824,9
9825,7
9826,4
9827,2
9828,0
9829,9
9830,1
9831,6
9832,4
9833,1
9834,3
9835,1
9836,7
9837,1
9838,0
9839,1
9840,5
9841,5
9842,3
9843,1
9844,1
9845,6
9846,7
9847,4
9848,7
9849,9
9850,8
9851,6
9852,1
9853,2
9854,8
9855,8
9856,6
9857,1
9858,8
9859,1
9860,3
9861,8
9862,4
9863,9
9864,8
9865,3
9866,7
9867,9
9868,6
9869,8
9870,8
9871,8
9872,0
9873,7
9874,8
9875,3
9876,1
9877,8
9878,9
9879,1
9880,9
9881,4
9882,2
9883,1
9884,8
9885,7
9886,8
9887,8
9888,1
9889,7
9890,2
9891,5
9892,6
9893,0
9894,8
9895,1
9896,1
9897,0
9898,9
9899,0
9900,8
9901,2
9902,0
9903,9
9904,9
9905,8
9906,7
9907,1
9908,1
9909,2
9910,8
9911,0
9912,1
9913,4
9914,1
9915,8
9916,2
9917,8
9918,6
9919,8
9920,2
9921,4
9922,8
9923,8
9924,8
9925,6
9926,4
9927,8
9928,7
9929,6
9930,1
9931,8
9932,9
9933,9
9934,6
9935,2
9936,8
9937,6
9938,0
9939,5
9940,7
9941,8
9942,9
9943,1
9944,8
9945,0
9946,9
9947,9
9948,4
9949,2
9950,8
9951,0
9952,7
9953,5
9954,5
9955,9
9956,7
9957,8
9958,0
9959,3
9960,1
9961,7
9962,0
9963,6
9964,6
9965,4
9966,8
9967,1
9968,0
9969,2
9970,4
9971,8
9972,3
9973,0
9974,2
9975,0
9976,8
9977,1
9978,7
9979,2
9980,3
9981,3
9982,5
9983,0
9984,8
9985,1
9986,2
9987,1
9988,0
9989,2
9990,2
9991,3
9992,9
9993,7
9994,4
9995,0
9996,8
9997,4
9998,1
9999,2
10000,8
10001,8
10002,6
10003,8
10004,8
10005,1
10006,1
10007,6
10008,8
10009,1
10010,1
10011,1
10012,1
10013,6
10014,6
10015,9
10016,8
10017,3
10018,1
10019,5
10020,5
10021,1
10022,7
10023,0
10024,4
10025,1
10026,9
10027,7
10028,5
10029,2
10030,9
10031,0
10032,8
10033,0
10034,3
10035,8
10036,3
10037,8
10038,8
10039,6
10040,4
10041,8
10042,8
10043,2
10044,8
10045,5
10046,8
10047,8
10048,8
10049,8
10050,8
10051,7
10052,1
10053,6
10054,3
10055,0
10056,8
10057,9
10058,8
10059,5
10060,3
10061,7
10062,7
10063,3
10064,1
10065,7
10066,8
10067,1
10068,8
10069,9
10070,1
10071,9
10072,8
10073,0
10074,0
10075,6
10076,8
10077,8
10078,8
10079,2
10080,0
10081,1
10082,4
10083,3
10084,3
10085,8
10086,8
10087,0
10088,7
10089,5
10090,8
10091,2
10092,6
10093,4
10094,2
10095,8
10096,1
10097,6
10098,3
10099,7
10100,0
10101,0
10102,0
10103,5
10104,6
10105,8
10106,3
10107,0
10108,4
10109,6
10110,9
10111,5
10112,1
10113,0
10114,4
10115,2
10116,7
10117,5
10118,4
10119,3
10120,8
10121,9
10122,1
10123,7
10124,1
10125,7
10126,8
10127,3
10128,5
10129,4
10130,7
10131,8
10132,4
10133,1
10134,7
10135,9
10136,5
10137,8
10138,1
10139,8
10140,5
10141,6
10142,8
10143,8
10144,2
10145,0
10146,7
10147,7
10148,0
10149,0
10150,5
10151,9
10152,1
10153,7
10154,8
10155,1
10156,7
10157,5
10158,9
10159,3
10160,1
10161,0
10162,8
10163,5
10164,9
10165,8
10166,3
10167,8
10168,6
10169,5
10170,0
10171,1
10172,1
10173,8
10174,6
10175,8
10176,5
10177,1
10178,8
10179,6
10180,7
10181,8
10182,5
10183,9
10184,8
10185,8
10186,1
10187,8
10188,1
10189,1
10190,0
10191,1
10192,2
10193,8
10194,4
10195,3
10196,5
10197,8
10198,8
10199,1
10200,8
10201,9
10202,2
10203,8
10204,3
10205,8
10206,3
10207,8
10208,6
10209,8
10210,3
10211,3
10212,8
10213,4
10214,2
10215,2
10216,1
10217,5
10218,8
10219,4
10220,5
10221,8
10222,8
10223,0
10224,5
10225,0
10226,2
10227,4
10228,3
10229,3
10230,3
10231,8
10232,8
10233,3
10234,4
10235,5
10236,3
10237,9
10238,2
10239,0
10240,8
10241,6
10242,4
10243,9
10244,8
10245,8
10246,6
10247,8
10248,5
10249,1
10250,8
10251,7
10252,0
10253,8
10254,7
10255,8
10256,8
10257,0
10258,1
10259,2
10260,3
10261,9
10262,8
10263,8
10264,5
10265,5
10266,1
10267,6
10268,6
10269,9
10270,5
10271,9
10272,8
10273,4
10274,1
10275,5
10276,8
10277,2
10278,1
10279,8
10280,8
10281,6
10282,8
10283,7
10284,8
10285,8
10286,9
10287,9
10288,9
10289,5
10290,8
10291,3
10292,6
10293,2
10294,9
10295,1
10296,5
10297,3
10298,9
10299,2
10300,9
10301,3
10302,1
10303,8
10304,1
10305,1
10306,7
10307,0
10308,9
10309,8
10310,8
10311,8
10312,2
10313,0
10314,2
10315,0
10316,1
10317,6
10318,1
10319,8
10320,8
10321,1
10322,3
10323,2
10324,8
10325,8
10326,0
10327,5
10328,1
10329,0
10330,1
10331,3
10332,9
10333,6
10334,8
10335,9
10336,6
10337,4
10338,8
10339,0
10340,1
10341,1
10342,2
10343,0
10344,9
10345,0
10346,6
10347,1
10348,4
10349,1
10350,1
10351,1
10352,1
10353,0
10354,9
10355,6
10356,1
10357,8
10358,4
10359,7
10360,2
10361,8
10362,8
10363,0
10364,1
10365,2
10366,2
10367,6
10368,3
10369,1
10370,2
10371,2
10372,5
10373,1
10374,8
10375,8
10376,1
10377,0
10378,9
10379,1
10380,0
10381,8
10382,6
10383,3
10384,1
10385,2
10386,8
10387,8
10388,8
10389,5
10390,0
10391,4
10392,9
10393,8
10394,5
10395,0
10396,6
10397,8
10398,8
10399,2
10400,2
10401,9
10402,8
10403,4
10404,1
10405,8
10406,7
10407,8
10408,1
10409,8
10410,1
10411,8
10412,0
10413,8
10414,8
10415,8
10416,1
10417,3
10418,5
10419,7
10420,4
10421,7
10422,1
10423,9
10424,5
10425,9
10426,1
10427,3
10428,4
10429,6
10430,6
10431,0
10432,7
10433,1
10434,8
10435,8
10436,8
10437,8
10438,4
10439,8
10440,9
10441,2
10442,1
10443,8
10444,8
